Gene,Xobs
YMR043W,0.00294511502154425
YDL244W,0.0289364198447193
YBR006W,0.00273866537229736
YKR105C,0.0175595597253484
YNL165W,0.041762277112339
YOR136W,0.472341277684939
YLR146C,0.00568873490944805
YOR066W,0.00566194980374111
YCR018C,0.0754034265631082
YBL014C,0.00348236652027796
YMR077C,0.12865994551364
YBR103W,0.0679587594912668
YKR023W,0.152319780644622
YMR310C,0.704967885402737
YEL016C,0.430910075205636
YLR315W,0.0696790912169169
YDR337W,2.0199948940787
YCR028C,0.00413179281404014
YLR106C,0.00134785447305509
YLR071C,0.0214344943544584
YPR171W,0.0134764740941678
YML073C,0.0691280626261636
YCR007C,0.0214974573213153
YDR139C,0.00875296725424011
YNL007C,0.089197009548102
YBR104W,0.0679587594912668
YBR294W,0.25176818315025
YJL027C,0.0264808243470823
YOR374W,0.0337100257869445
YML086C,0.0635577479127357
YLR094C,0.00307529535323782
YDR047W,0.125365464052809
YLR453C,0.103654079515309
YPR081C,0.127695994885484
YBR222C,0.0563613866987593
YGL089C,0.0141131945974682
YPL131W,0.00870565786941785
YNR074C,0.0261861079014238
YGR155W,0.00367540536971835
YJL098W,0.0921528804755861
YDL186W,0.0968632078076334
YKL023W,0.0871136186614958
YOR247W,0.010375971664241
YBR214W,0.00978837861554427
YPR023C,0.000783712576665257
YCL064C,0.027171585026934
YLR356W,0.0439454484637786
YBR290W,0.0678722876141247
YOL019W,0.0152371234446691
YPL067C,0.277288594209422
YDR144C,0.0104787136424632
YIR021W,0.128359748009423
YPL046C,0.00477287686686955
YML094W,0.485465613177361
YPR111W,0.149097952786793
YOR008C,0.3602028928415
YDR036C,0.0542464089300114
YLR290C,0.036926790630066
YLR126C,0.00307529535323782
YOR189W,0.015409213596586
YOR324C,0.00141010286079444
YHR204W,0.00454006275891007
YDR107C,0.12738823435716
YLR396C,0.0342538569012858
YGR153W,0.0317192246443883
YIL126W,0.0156800533366056
YHL043W,0.0147704700715757
YJR054W,0.011147380680026
YER118C,0.0148079909798606
YBR302C,0.527429315654164
YGR146C,0.00702823348526662
YLR176C,0.0418660215831642
YOR310C,0.0136273262004744
YJR073C,0.00718764494345951
YMR001C,0.0635577479127357
YKL181W,0.00626037775902507
YNL116W,0.0263849779778909
YLR263W,0.0497092067024174
YBR180W,0.0206910086465281
YPR157W,0.00815637504324271
YOR381W,0.0075341389092227
YER021W,0.0722416252856891
YML083C,0.0255068687504749
YKL211C,0.00886229396567168
YLR258W,0.00382692801654053
YPL116W,0.0116685942711858
YDL017W,0.021153246544701
YHL023C,0.00455827141801643
YGL155W,0.0844592975302665
YBR150C,0.932662165821075
YNL158W,0.00263664461103001
YEL019C,0.00673897311905576
YDR389W,0.00857814203752228
YLR115W,0.0229600129477037
YFL009W,0.00165416902423108
YBL078C,0.00422952384254202
YNL188W,0.0521978852162574
YGR118W,0.105635605729617
YLR423C,0.0439454484637786
YOL138C,0.0476815788691014
YLR151C,0.0327848991582253
YGL249W,0.0119733095518375
YGR031W,0.0365679872175281
YGL037C,0.00278413131988591
YJL219W,0.0103239766194739
YHR081W,0.00230851384464062
YAL064W,0.237835698639171
YPR017C,0.0243108017433295
YMR267W,0.00862303451029284
YNL283C,0.0162357885494134
YMR080C,0.0761690082892904
YDR196C,0.0698768974025743
YPL211W,0.0136672380268568
YCL004W,0.0678722876141247
YJL030W,0.0541540810463499
YDL195W,0.0163062696771359
YDL188C,0.0523004430647256
YLR229C,0.0136411936342472
YCR072C,0.90510283641365
YIR011C,0.0696161901777275
YOR059C,0.0136664510953983
YOR287C,0.0080995357379825
YBR053C,0.133078662417604
YML093W,0.00176685058818996
YIL024C,0.00318924833334358
YJL057C,0.0864701572272901
YHR109W,0.0626458521503212
YDR395W,0.118851764361154
YKL134C,0.0688179713398134
YBR071W,0.00110450333642192
YGL100W,0.00299087020933521
YBL036C,0.241324849682291
YPL051W,0.00744021624008456
YLR277C,0.0552822857812098
YEL011W,0.00160221410459654
YJR052W,0.134744433726757
YNL063W,0.117028460688702
YBR092C,0.0131168200710994
YGR212W,0.0114667911049589
YPL106C,0.00142155821751707
YGL040C,0.0399997958686225
YHL012W,0.00233957130656736
YKR022C,0.0282647085841549
YNL103W,0.0408658870667657
YGR243W,0.00682975614437352
YMR133W,0.0281978243186392
YNL167C,3.34302441623473
YNL323W,0.0200316528028311
YGR227W,0.0107572741392983
YJL173C,0.368873010666881
YCR067C,0.0720295932279939
YDL072C,0.0398903232551826
YLR213C,0.0261572030692457
YCR031C,0.0259092096950406
YHR056C,0.00683857994709219
YMR010W,0.0618730990805675
YIL149C,0.015131945107573
YDL153C,0.157791208321445
YJL095W,0.0116419163209163
YLR052W,0.0621424974847773
YHR211W,0.190542201722874
YDR446W,0.392792275297201
YGL086W,0.0152607986566766
YKL091C,0.00726770457717844
YDR142C,0.0181857185005399
YML029W,0.643676016119404
YCR014C,0.0346753360925444
YDR536W,0.0037421705957712
YGR049W,0.00109927902510377
YGL060W,0.176155500707723
YDL245C,0.00638029477250866
YCL038C,0.00662715999002946
YAL019W,0.063340940300541
YMR225C,0.0234903852684935
YGR061C,0.0234136570846572
YOR389W,0.0508926028251096
YER059W,0.0188697273686273
YNL178W,0.0157216733000959
YER019W,0.012308295571964
YKL013C,0.106225528944249
YOR207C,0.00980641769883868
YPR115W,0.136859755980811
YNL262W,0.0260075590104884
YJL177W,0.00582413570159799
YHR021C,0.0262727396999062
YOL061W,0.355195962703621
YER063W,0.00192222163763406
YFL013C,0.0116464600459997
YLR170C,0.0235786109075608
YDL176W,0.0189276747312827
YOL113W,0.0220394276201245
YEL017CA,0.045226354508866
YDL132W,0.0859269586671207
YFR012W,0.00930476663670402
YIL123W,0.0383525037911119
YMR065W,0.0618730990805675
YHR042W,0.00306218112533405
YBR185C,0.00264863537971533
YML052W,0.118282099981172
YIL002C,0.00363334997431194
YCL044C,0.161430243480899
YDR016C,0.291633992629134
YLR178C,0.00916610511763429
YJL192C,0.0208247489124881
YJR035W,0.0354303576468545
YGL159W,0.00299087020933521
YDR314C,0.033185830457855
YDR195W,0.0469670902295089
YKL035W,0.808093731102453
YER095W,0.0369419527389126
YDL146W,0.0337980251294028
YMR281W,0.011731233747661
YOR315W,0.0498319923244921
YDL235C,0.0163062696771359
YGL045W,0.0134303824688391
YJL133W,0.00778702626993117
YML030W,0.0860317202639934
YDL174C,0.111984135862173
YLR172C,0.0162804544175996
YMR196W,0.0131806918988788
YGL180W,0.0109619403147273
YJR143C,0.134744433726757
YER081W,0.00713986351616253
YDR301W,0.212109409765812
YOR202W,0.0719616918447353
YDR002W,0.00895253166780396
YML042W,0.0941625484414182
YNR075W,0.0192498123274991
YOL020W,0.194960456674255
YKR082W,0.178796416219444
YGL246C,0.0560423305956093
YGR196C,0.00795352265500255
YOR001W,0.0015772628299143
YER055C,0.0165527874895588
YGL105W,0.0399997958686225
YLR186W,0.074305024444872
YBR019C,0.0784561266176699
YOR068C,0.00565939928302197
YOR178C,0.00246061429053485
YJR125C,0.0154270796282336
YLL007C,0.0354861772994263
YKL125W,0.212103847872273
YBL018C,0.00546369854527231
YKL129C,0.841604174745568
YPL125W,0.00446643673115394
YDL076C,0.0244444856320339
YDL069C,0.0266865213582945
YDL135C,0.0887284923028245
YKR048C,0.0182426564450377
YGR282C,0.0624922658380258
YOR276W,0.00669913729208798
YMR089C,1.34116289316873
YLR105C,0.0369624768527961
YKL182W,0.234126860713043
YHR079C,0.0565999014033304
YDR294C,0.000323730577968221
YOR069W,0.0258075698738749
YOR224C,0.00561273455679274
YOR128C,0.0335651829593095
YLR205C,0.00332340766474673
YGR019W,0.00518897949370688
YDR514C,0.0404846237833086
YPL085W,0.00421678361308203
YMR232W,0.00271175114615491
YER168C,0.69556946284604
YGR132C,0.044174051680337
YIR042C,0.413127822263527
YGL147C,0.00278413131988591
YBR269C,0.69815554399651
YBR239C,0.00251626501158776
YBR228W,0.0146385588447699
YLL011W,0.1772905582253
YGL219C,0.000699815826436205
YOR363C,0.0105034627075004
YGL111W,0.00552664434146275
YLR417W,0.0131229162716314
YJR122W,0.377467050905866
YLR060W,0.11060158585429
YDL219W,0.0248617454752921
YJR141W,0.0335628761504785
YOL043C,0.0287974416101226
YMR050C,0.0489993764621779
YHR005CA,0.00269633616296283
YGR255C,0.00916591116885873
YOR002W,0.00821633544260782
YPR140W,0.092644657125579
YPL027W,4.66479119397351
YOR014W,0.029341732484123
YDR369C,0.0131226188448908
YPL123C,0.0177396518341017
YBR187W,0.0348626017030225
YDL159W,0.00492294873672451
YBR255W,0.00705401666495421
YHR134W,0.0215155705770931
YGL200C,0.0132484042016384
YFL068W,0.321082163110859
YDR204W,0.12738823435716
YNL259C,0.0156486958202338
YML103C,0.0251202107719871
YER094C,0.0546509790917502
YBL064C,0.0153499594535623
YOR078W,0.0160998100241787
YOL144W,0.0126132295266747
YAR020C,0.220518864486933
YER126C,0.0188697273686273
YJR008W,0.0233687326711695
YOR187W,0.00565939928302197
YOL024W,0.704967885402737
YCR017C,1.61595286516017
YMR293C,0.302517354757728
YMR059W,0.00249006291704066
YIL065C,0.00426717442885991
YER017C,0.0423371875885067
YPL069C,0.0087217381032871
YHR015W,0.00273652635689516
YDR272W,0.101562878086811
YLR114C,0.00506757953268287
YLR387C,0.0181724638511985
YOR016C,0.0038586416753095
YMR318C,0.00680881028973554
YOR204W,0.0402326883553097
YIL085C,0.465688072133136
YLR422W,0.0181242050171619
YPR181C,0.0160298781960966
YDR513W,0.0360352630124517
YGL135W,0.0423943641873488
YOR148C,0.0221916009769244
YGL008C,0.0121321225903002
YEL054C,0.00218337776673731
YAR015W,0.0616258981339097
YOL051W,1.28720119443949
YDR277C,0.101562878086811
YGL114W,0.0465364363167136
YOL010W,0.0182038731460841
YDL104C,0.018927975451042
YDL006W,0.00942774014203354
YKL079W,0.00786265126653568
YKR098C,0.18455292693374
YKR084C,0.148614121617833
YHR112C,0.0440205530047061
YOR388C,0.0272870611956263
YHR070W,0.00367540536971835
YKL120W,0.134744433726757
YOR064C,0.0218584503208961
YMR003W,0.132608324979687
YML036W,0.0221823140076404
YDR006C,0.155690308170241
YJR036C,0.00471544053196647
YOL070C,0.0229178763195169
YNL026W,0.302517354757728
YAL027W,0.243201085053914
YOR353C,0.0834039153547901
YJL031C,0.243512236690352
YAL054C,0.0152673553532773
YOL108C,0.089197009548102
YOR243C,0.287772090418965
YMR127C,0.118282099981172
YOR112W,0.0389526107896448
YEL024W,0.0214359573970564
YKR053C,3.48535557402386
YBR216C,0.0361885133715771
YDR440W,0.148147246305433
YJR072C,0.0637188820708708
YLR194C,0.123466257444432
YDR366C,0.0431730550948404
YDR129C,0.070950826966319
YBR218C,0.0361885133715771
YLL034C,0.0222728544947414
YDR402C,0.00384086594169884
YDL177C,0.0311156825170153
YKR029C,0.841604174745568
YGR016W,0.000699815826436205
YHR001WA,0.0493221755214487
YDR127W,0.430939198164919
YLR332W,0.0367667738376127
YMR024W,0.0348257436716908
YER151C,11.6286263623115
YHR208W,0.0212717759049642
YBR221C,0.733925149454973
YOL143C,0.0110798953093434
YBL061C,0.018599835011354
YMR132C,1.04325114875527
YNL085W,0.302517354757728
YIL053W,0.124243364680079
YIR017C,0.159399990720867
YOR084W,0.0926178308646268
YHR041C,0.00179378010628916
YCR071C,0.00543898699126857
YPL100W,0.0412691825209342
YGL036W,0.00121824217236068
YJL213W,0.08433467635099
YOR188W,0.00767510572334018
YFL053W,0.0165094066852208
YOL130W,0.0129218911790343
YER161C,0.440207786532216
YHR175W,0.150499549239084
YBL046W,0.241324849682291
YGL003C,0.242386685429896
YLR424W,0.0122625959145449
YGL189C,0.231034507988958
YLR442C,0.244921681740332
YML123C,0.0204271399548546
YDR025W,0.0129851531075383
YMR246W,0.10609996306159
YML100WA,0.233870714176363
YDL117W,0.0197055977615324
YDL088C,0.0109228776805103
YBR081C,0.088700604914817
YAL029C,0.0096166175025351
YIL041W,0.00455827141801643
YHR052W,0.0186005839100006
YKL150W,0.00914147640219653
YDR213W,0.0909905940319758
YDR346C,0.00465266396087518
YMR018W,0.00987484932414597
YGR277C,0.0445911009968963
YDR527W,0.0129225417046908
YPR161C,0.0187806519801034
YPL165C,0.0476815788691014
YOR234C,0.0793437882256308
YMR208W,0.0264391045407609
YKL149C,0.0277700132902318
YOR026W,0.0129218911790343
YOL048C,0.0694085957732943
YGR248W,0.0118471164774828
YOR260W,0.00767510572334018
YOL076W,0.0414190246432106
YOL110W,0.327534123703656
YPR133C,0.010874268214609
YPR125W,11.0341840693897
YER018C,0.083184815813768
YBL024W,0.00530698573303356
YOR220W,0.123557742170991
YBL031W,0.00232424425067247
YER073W,0.00160221410459654
YOL095C,6.45053431645785
YMR314W,0.00438704669611461
YBR055C,0.114117346525144
YPL013C,0.0494169678674962
YBR061C,0.130057834301206
YLR359W,0.0167894666824639
YLR018C,0.00603056913204462
YHR119W,0.00781288350554586
YBR186W,0.0459651612792793
YHR138C,0.0799351315602467
YOL014W,0.137275965096105
YER093C,0.682894469549029
YNL287W,0.00590643895296999
YNL220W,6.49687357238129
YOR012W,0.202237790071706
YBR128C,0.0619372800048291
YNL110C,0.00675191213508433
YBR282W,0.0563613866987593
YGL170C,0.00633916821271167
YOR120W,0.00553200865286916
YPL135W,0.626863856561398
YML007W,0.138414809679803
YHR106W,0.107912292737152
YJR133W,0.0690485188702743
YDR303C,0.51594444151895
YJR069C,0.00685047236145927
YIL077C,0.320850960643227
YNL181W,0.00247452714298789
YDR033W,0.00339103683933371
YML131W,0.033976087704542
YNL132W,0.00785326914524494
YNL173C,0.0256550799698782
YPR091C,0.00723391793625202
YKL041W,0.0192410141775407
YDL008W,0.115639037023158
YOR122C,0.604362980798507
YPR199C,0.0542615199837502
YCR086W,0.272325764571702
YNR041C,0.00610772238463812
YFL061W,0.006430432951111
YOR025W,0.101123953161772
YOR313C,0.0300186864310384
YBR078W,0.00388547200412926
YHL013C,0.00109927902510377
YNL335W,0.013689717897433
YKR041W,0.0167295515599699
YLR278C,0.0196975016791412
YIR035C,0.00817104925032795
YEL041W,0.062663786199085
YGR152C,0.00475526421768004
YGR001C,0.0900965627428876
YDL015C,0.0057861320189894
YNL300W,0.227172421413007
YBR252W,7.69565218272009
YGR268C,0.0729189679379435
YDL116W,13.6077774652863
YMR175W,0.0635342669740055
YPR112C,0.478598789826114
YMR262W,0.0131308999807211
YJL115W,0.0020364929508431
YGL205W,0.0165411660175235
YBR207W,8.72925644384299
YJR092W,0.0628089644274778
YPR009W,0.0412691825209342
YDR173C,1.02178867475829
YDR169C,0.0104009638176802
YGL055W,0.439172758118027
YKL062W,0.0406533634432323
YJR103W,0.0294175116559112
YNL162W,0.787261665902031
YOR151C,0.0689027496959495
YOR030W,0.00136598561630695
YOR356W,0.414322447399361
YGL011C,0.69556946284604
YER035W,0.00696432160490922
YDL175C,0.00502612264670289
YNL183C,0.0199906802038079
YLR409C,0.0159826356742897
YDL099W,0.00694515728190455
YLR161W,3.12271131801868
YLR462W,0.822715645677481
YFL014W,0.00443151225474667
YPL268W,0.00486716190216838
YDL138W,0.0271263723774168
YOR098C,0.0333914475278439
YDR035W,0.00185336071936599
YBR117C,11.0608469574267
YLR084C,0.576545671135021
YNL288W,0.00271175114615491
YNR020C,0.00792016338396598
YIL154C,0.189262568167274
YBR140C,0.0180922893286923
YHR102W,0.0429982582504919
YGL202W,0.171498046444547
YAL028W,0.243201085053914
YFL037W,0.012308295571964
YMR147W,0.0221823140076404
YIL063C,1.15210035379293
YMR273C,0.354726738542108
YKL029C,0.46611635428047
YGL022W,0.0357451800078516
YPL055C,0.429399078229963
YAL012W,0.024511086645364
YCL026CA,0.0117227853767854
YPL097W,0.157944952321216
YMR263W,0.300275569442335
YIL176C,0.0586161512377626
YPL252C,0.0217103211218854
YPL230W,0.00642805239956247
YLR249W,0.112872340220817
YKL105C,0.0221037309895511
YGL187C,0.143635737563353
YJR135C,0.0294175116559112
YML014W,0.0295002937809729
YDR322W,0.00580465741524322
YDL154W,0.0266865213582945
YNR038W,0.0761690082892904
